SongID,ArtistID,AlbumID,SongTitle,ReleaseYear,PopularityScore
6738,284,1531,Song_6738,1992,68
6739,245,1940,Song_6739,1990,76
6740,827,624,Song_6740,1992,58
6741,273,226,Song_6741,1996,97
6742,606,474,Song_6742,2018,52
6743,188,1327,Song_6743,2018,97
6744,918,595,Song_6744,2007,81
6745,133,1034,Song_6745,2023,80
6746,555,667,Song_6746,2020,61
6747,170,1543,Song_6747,2023,99
6748,808,1813,Song_6748,2007,61
6749,610,874,Song_6749,2024,69
6750,978,2106,Song_6750,2024,53
6751,734,361,Song_6751,2004,58
6752,424,2105,Song_6752,2023,76
6753,898,1216,Song_6753,2012,90
6754,458,709,Song_6754,1995,94
6755,149,1383,Song_6755,2003,91
6756,211,1779,,1989,80
6757,633,449,Song_6757,2005,61
6758,891,321,,2011,54
6759,255,2039,Song_6759,1992,88
6760,657,539,Song_6760,2013,66
6761,1022,2012,Song_6761,1980,96
6762,750,976,Song_6762,2021,58
6763,352,986,Song_6763,2014,91
6764,1043,1264,Song_6764,2001,89
6765,900,385,Song_6765,1992,91
6766,951,452,Song_6766,2017,60
6767,704,960,Song_6767,2007,98
6768,713,1899,Song_6768,1992,65
6769,955,1921,Song_6769,1990,83
6770,139,1386,Song_6770,2020,80
6771,436,1248,Song_6771,2005,85
6772,215,2144,Song_6772,2023,66
6773,268,1574,Song_6773,2011,64
6774,855,684,Song_6774,2016,85
6775,1081,608,Song_6775,1986,92
6776,309,943,Song_6776,2014,79
6777,607,1889,Song_6777,2011,70
6778,700,2118,Song_6778,2017,71
6779,192,1446,Song_6779,1993,75
6780,266,1025,Song_6780,2004,80
6781,894,1247,Song_6781,1995,92
6782,695,2106,Song_6782,2007,64
6783,728,575,Song_6783,1996,81
6784,429,545,Song_6784,1999,52
6785,675,1358,Song_6785,1993,84
6786,1069,1289,Song_6786,2012,63
6787,889,280,Song_6787,2004,67
6788,658,1861,Song_6788,2022,83
6789,293,490,Song_6789,1981,59
6790,456,942,Song_6790,1989,93
6791,984,1438,Song_6791,2017,93
6792,598,1988,Song_6792,2010,72
6793,205,1610,Song_6793,2002,94
6794,108,1572,Song_6794,2006,87
6795,813,1362,Song_6795,2021,72
6796,1036,294,Song_6796,2001,74
6797,903,972,Song_6797,2012,80
6798,824,838,Song_6798,2022,82
6799,568,1552,Song_6799,1984,57
6800,146,1739,Song_6800,1983,98
6801,1003,1065,Song_6801,2010,97
6802,666,1954,Song_6802,1999,57
6803,202,1547,Song_6803,2016,97
6804,942,279,Song_6804,1993,51
6805,356,2127,Song_6805,2010,80
6806,601,1761,Song_6806,2003,67
6807,697,674,Song_6807,1982,54
6808,530,1062,Song_6808,2016,67
6809,891,1364,Song_6809,1992,61
6810,553,989,Song_6810,2014,87
6811,1008,1366,Song_6811,2021,72
6812,1089,647,Song_6812,1983,78
6813,643,1416,Song_6813,2003,87
6814,727,590,Song_6814,2015,63
6815,363,1330,Song_6815,1997,99
6816,267,669,Song_6816,2019,90
6817,747,2107,Song_6817,2013,67
6818,694,1127,Song_6818,1987,78
6819,102,543,Song_6819,2023,86
6820,599,790,Song_6820,2021,75
6821,485,1362,Song_6821,1983,62
6822,497,799,Song_6822,1994,84
6823,490,1814,Song_6823,2009,75
6824,501,2130,Song_6824,2016,51
6825,195,520,Song_6825,2017,52
6826,285,2030,Song_6826,1999,60
6827,172,2003,Song_6827,1993,54
6828,734,1088,Song_6828,2003,79
6829,1096,1871,Song_6829,2019,65
6830,200,1173,Song_6830,1994,92
6831,783,1017,Song_6831,2018,91
6832,976,1602,Song_6832,2009,60
6833,131,266,Song_6833,1991,76
6834,254,2128,Song_6834,2015,74
6835,212,1644,,1981,70
6836,537,743,Song_6836,2017,69
6837,266,1946,Song_6837,2002,74
6838,753,302,Song_6838,2015,98
6839,196,291,Song_6839,2020,56
6840,806,573,Song_6840,1999,55
6841,700,410,Song_6841,2015,99
6842,848,1392,Song_6842,1986,80
6843,338,1301,Song_6843,1983,71
6844,488,829,Song_6844,2015,65
6845,464,1871,Song_6845,1982,83
6846,614,1343,Song_6846,2013,68
6847,787,695,Song_6847,1991,58
6848,276,1935,Song_6848,2007,96
6849,394,1398,Song_6849,1987,82
6850,346,1514,Song_6850,2008,97
6851,751,1243,Song_6851,2018,73
6852,326,913,Song_6852,2000,92
6853,585,262,Song_6853,1986,74
6854,968,1784,Song_6854,2015,84
6855,395,2133,Song_6855,2014,58
6856,1022,1229,Song_6856,1984,96
6857,938,1593,Song_6857,1992,63
6858,270,987,Song_6858,1981,87
6859,1050,747,Song_6859,1986,54
6860,424,1846,Song_6860,1989,79
6861,969,684,Song_6861,1982,74
6862,290,897,,2006,90
6863,1096,278,Song_6863,1995,65
6864,843,432,Song_6864,1989,98
6865,743,400,Song_6865,1980,67
6866,716,1769,Song_6866,2017,59
6867,122,405,Song_6867,2014,62
6868,894,209,Song_6868,2017,54
6869,687,1386,Song_6869,1989,82
6870,468,1044,Song_6870,1987,62
6871,1026,1007,Song_6871,2019,67
6872,153,468,Song_6872,2004,63
6873,470,1662,Song_6873,2001,64
6874,226,1390,Song_6874,2004,90
6875,492,211,Song_6875,2019,71
6876,1076,763,Song_6876,2019,57
6877,1065,1195,Song_6877,1998,59
6878,434,524,Song_6878,1997,75
6879,377,1705,Song_6879,2000,58
6880,1092,1223,Song_6880,2005,96
6881,403,2158,Song_6881,2013,92
6882,169,1206,Song_6882,2004,92
6883,850,1305,Song_6883,2004,56
6884,836,1843,Song_6884,1991,72
6885,458,1569,Song_6885,2024,88
6886,327,742,Song_6886,2000,78
6887,294,1644,Song_6887,1991,61
6888,394,1407,Song_6888,2024,89
6889,864,1053,Song_6889,2014,58
6890,141,1909,Song_6890,1985,72
6891,1043,2120,Song_6891,1999,76
6892,502,305,Song_6892,2005,74
6893,293,1372,Song_6893,1990,55
6894,1061,1289,Song_6894,2002,85
6895,269,1470,Song_6895,1989,96
6896,377,1518,Song_6896,1992,90
6897,452,1459,Song_6897,2018,67
6898,182,1610,Song_6898,2005,72
6899,236,1604,Song_6899,2018,77
6900,734,1616,Song_6900,1982,96
6901,246,1867,Song_6901,1991,87
6902,493,1452,Song_6902,1996,96
6903,1042,1255,Song_6903,1987,83
6904,158,846,Song_6904,2001,81
6905,1074,1531,Song_6905,1995,98
6906,570,2022,Song_6906,2016,57
6907,1047,843,Song_6907,1991,53
6908,435,726,Song_6908,2017,77
6909,842,1495,Song_6909,2014,71
6910,1073,1464,Song_6910,1998,55
6911,256,1414,Song_6911,2006,76
6912,313,1144,Song_6912,2019,97
6913,160,405,Song_6913,2002,68
6914,852,217,Song_6914,2017,86
6915,859,2057,Song_6915,1993,79
6916,810,1387,Song_6916,2014,57
6917,468,664,Song_6917,1998,98
6918,332,609,Song_6918,2017,66
6919,353,381,Song_6919,2010,73
6920,684,300,Song_6920,2014,86
6921,1015,349,Song_6921,2013,95
6922,842,1163,Song_6922,2023,61
6923,435,2195,Song_6923,2024,62
6924,857,793,Song_6924,1995,71
6925,342,2051,Song_6925,2006,87
6926,196,876,Song_6926,2010,50
6927,791,1762,Song_6927,1991,64
6928,143,780,Song_6928,1981,94
6929,565,710,Song_6929,2019,81
6930,126,720,Song_6930,1994,61
6931,581,2020,Song_6931,1989,96
6932,394,1494,Song_6932,1983,76
6933,116,1157,Song_6933,2012,73
6934,937,305,Song_6934,2023,60
6935,207,601,Song_6935,1997,54
6936,829,352,Song_6936,1983,78
6937,949,1769,Song_6937,1994,58
6938,851,1618,Song_6938,2014,51
6939,913,388,Song_6939,1999,71
6940,833,712,Song_6940,1994,56
6941,214,1498,Song_6941,1991,56
6942,772,461,Song_6942,2000,60
6943,650,1172,Song_6943,2008,94
6944,600,534,Song_6944,1996,57
6945,665,2119,Song_6945,1989,67
6946,1040,521,Song_6946,2011,95
6947,169,876,Song_6947,2001,52
6948,646,1479,Song_6948,2004,80
6949,876,1963,Song_6949,2017,99
6950,492,1449,Song_6950,2004,86
6951,250,315,Song_6951,2017,72
6952,707,395,,1998,92
6953,176,510,Song_6953,1998,57
6954,1065,388,Song_6954,1991,71
6955,827,1082,Song_6955,1985,86
6956,999,1339,Song_6956,2018,67
6957,685,1720,Song_6957,1983,86
6958,227,1096,Song_6958,2024,86
6959,956,1483,Song_6959,2013,91
6960,762,2086,Song_6960,1989,65
6961,401,1193,Song_6961,2017,92
6962,930,745,Song_6962,2014,79
6963,360,2009,Song_6963,2021,94
6964,223,1933,Song_6964,2017,56
6965,224,1278,Song_6965,1993,56
6966,287,351,Song_6966,2000,56
6967,1005,680,Song_6967,1995,68
6968,641,302,Song_6968,1986,91
6969,124,1481,Song_6969,1988,61
6970,592,1087,Song_6970,2002,73
6971,1055,1281,Song_6971,1998,75
6972,1019,1969,Song_6972,1992,95
6973,776,1324,Song_6973,1986,67
6974,323,374,Song_6974,2007,93
6975,598,1370,Song_6975,2011,69
6976,1053,1710,Song_6976,1981,57
6977,675,1630,Song_6977,1992,82
6978,430,1386,Song_6978,1984,98
6979,591,539,Song_6979,2024,50
6980,515,591,Song_6980,1988,58
6981,604,1876,Song_6981,1987,79
6982,399,2133,Song_6982,2007,83
6983,129,1246,Song_6983,1999,77
6984,456,906,Song_6984,2003,78
6985,457,1341,Song_6985,1981,88
6986,589,819,Song_6986,2024,99
6987,241,1950,Song_6987,1982,93
6988,522,473,Song_6988,2008,78
6989,193,1869,Song_6989,2008,66
6990,660,556,Song_6990,2013,65
6991,787,1623,Song_6991,1984,93
6992,112,1912,Song_6992,2006,74
6993,1009,1216,Song_6993,2006,98
6994,504,1626,Song_6994,2000,61
6995,417,592,Song_6995,1988,66
6996,279,405,Song_6996,1998,91
6997,518,891,Song_6997,2019,85
6998,977,1095,Song_6998,1981,65
6999,608,1516,Song_6999,1998,70
7000,695,980,Song_7000,2016,55
7001,392,1688,Song_7001,1985,82
7002,244,1920,Song_7002,1993,52
7003,639,2051,Song_7003,2004,63
7004,847,1776,Song_7004,2004,57
7005,232,1309,Song_7005,1993,90
7006,234,314,Song_7006,1986,88
7007,236,1106,Song_7007,1986,57
7008,568,870,Song_7008,2015,68
7009,426,1693,Song_7009,1981,92
7010,925,1149,Song_7010,2005,98
7011,315,1007,Song_7011,2023,62
7012,306,663,Song_7012,1997,71
7013,445,824,Song_7013,1980,79
7014,289,2023,Song_7014,1985,88
7015,658,1156,Song_7015,2007,75
7016,709,664,Song_7016,2008,77
7017,416,2148,Song_7017,1981,63
7018,278,2012,Song_7018,2021,76
7019,1075,945,Song_7019,2000,50
7020,799,246,Song_7020,1991,83
7021,357,734,Song_7021,2017,64
7022,1058,305,Song_7022,1983,94
7023,482,2156,Song_7023,2014,76
7024,176,909,Song_7024,2022,70
7025,777,1593,Song_7025,2014,71
7026,210,977,Song_7026,2006,93
7027,827,524,,2010,51
7028,1069,1387,Song_7028,2018,90
7029,952,1892,Song_7029,2012,60
7030,286,1926,Song_7030,1982,64
7031,1072,1302,Song_7031,1991,77
7032,516,1452,Song_7032,1995,52
7033,1091,741,Song_7033,2018,57
7034,908,1040,Song_7034,2016,55
7035,343,320,Song_7035,1996,52
7036,209,1870,Song_7036,2020,72
7037,575,1970,Song_7037,2004,97
7038,670,1482,Song_7038,2019,52
7039,670,401,Song_7039,1986,98
7040,182,1044,Song_7040,2022,68
7041,1018,1784,Song_7041,1982,91
7042,665,1743,Song_7042,2010,98
7043,801,289,Song_7043,2001,57
7044,797,262,Song_7044,2004,57
7045,293,1203,Song_7045,1981,69
7046,331,246,Song_7046,1995,79
7047,333,565,Song_7047,2013,59
7048,764,342,Song_7048,2012,90
7049,222,513,Song_7049,2005,78
7050,555,382,Song_7050,1998,51
7051,449,1004,Song_7051,1984,90
7052,707,1812,Song_7052,1996,64
7053,430,873,Song_7053,2015,59
7054,684,1468,Song_7054,2021,86
7055,141,1038,Song_7055,1999,89
7056,350,1138,Song_7056,2016,90
7057,1002,1856,Song_7057,2012,86
7058,410,1251,Song_7058,2004,79
7059,737,1771,Song_7059,1992,59
7060,902,1184,Song_7060,2016,54
7061,651,645,Song_7061,2013,66
7062,872,236,Song_7062,2018,70
7063,639,2077,Song_7063,2004,95
7064,977,1229,Song_7064,2009,86
7065,169,1313,Song_7065,2000,99
7066,760,1581,Song_7066,2017,72
7067,541,1784,Song_7067,1990,58
7068,330,1934,Song_7068,1982,62
7069,655,1011,Song_7069,2021,80
7070,608,1007,Song_7070,2008,88
7071,538,1026,Song_7071,1995,92
7072,465,1346,Song_7072,2019,69
7073,125,1823,Song_7073,2013,95
7074,969,1326,Song_7074,2014,89
7075,719,836,Song_7075,2021,59
7076,312,1169,Song_7076,1994,58
7077,716,1982,Song_7077,1995,84
7078,369,638,Song_7078,2017,53
7079,766,683,Song_7079,2012,58
7080,1049,653,Song_7080,1998,74
7081,689,700,Song_7081,2006,51
7082,300,816,Song_7082,2015,92
7083,650,280,Song_7083,2020,83
7084,603,948,Song_7084,2003,78
7085,235,1279,Song_7085,1995,50
7086,979,1269,Song_7086,2002,72
7087,291,834,Song_7087,2006,98
7088,248,1588,Song_7088,2023,82
7089,373,1215,Song_7089,2004,95
7090,608,808,Song_7090,2009,84
7091,337,1647,Song_7091,2020,68
7092,878,1144,Song_7092,1988,58
7093,929,1176,Song_7093,2008,81
7094,271,2044,Song_7094,2014,76
7095,917,745,Song_7095,1981,77
7096,1013,937,Song_7096,1998,72
7097,792,611,Song_7097,2021,66
7098,123,730,Song_7098,1997,70
7099,758,934,Song_7099,2018,59
7100,392,1724,Song_7100,2011,66
7101,500,2096,Song_7101,2005,80
7102,987,1785,Song_7102,2021,51
7103,292,2195,Song_7103,2015,71
7104,981,1435,Song_7104,2006,54
7105,838,1904,,2007,80
7106,472,1542,Song_7106,2010,61
7107,950,764,Song_7107,2015,98
7108,278,1152,Song_7108,2017,73
7109,1041,390,Song_7109,2018,66
7110,418,1625,Song_7110,1995,91
7111,592,1454,Song_7111,1989,51
7112,808,1316,Song_7112,2015,90
7113,787,1480,Song_7113,2016,58
7114,223,2127,Song_7114,2002,66
7115,899,1578,Song_7115,1984,91
7116,792,1757,Song_7116,2010,77
7117,615,1220,Song_7117,1983,93
7118,515,1900,Song_7118,2024,50
7119,387,2037,Song_7119,1997,98
7120,645,2171,Song_7120,1991,58
7121,729,1397,Song_7121,2003,98
7122,865,1991,Song_7122,2004,76
7123,945,930,Song_7123,2012,64
7124,936,473,Song_7124,1990,98
7125,705,606,Song_7125,1999,65
7126,275,876,Song_7126,1986,98
7127,291,1751,Song_7127,2001,95
7128,403,1955,Song_7128,2000,71
7129,685,1995,Song_7129,2009,93
7130,843,1232,Song_7130,1995,78
7131,289,928,Song_7131,2008,81
7132,421,1490,Song_7132,2021,57
7133,862,1746,Song_7133,2011,90
7134,119,514,Song_7134,2018,82
7135,963,2015,Song_7135,1982,59
7136,147,224,Song_7136,2014,60
7137,702,671,Song_7137,2019,79
7138,112,1813,Song_7138,1980,88
7139,867,1164,Song_7139,2003,70
7140,1078,1257,Song_7140,2005,50
7141,425,1110,Song_7141,2012,82
7142,720,1214,Song_7142,2012,80
7143,537,2146,Song_7143,2005,89
7144,393,1138,Song_7144,2011,63
7145,608,1158,Song_7145,2010,65
7146,436,2122,Song_7146,1989,93
7147,433,961,Song_7147,1991,76
7148,862,222,Song_7148,2006,88
7149,381,259,,2017,96
7150,219,452,Song_7150,1991,79
7151,179,1572,Song_7151,2005,86
7152,675,221,Song_7152,2006,71
7153,273,1279,Song_7153,2024,69
7154,520,1460,Song_7154,1986,80
7155,1069,1212,Song_7155,1993,57
7156,914,672,,2019,97
7157,148,375,Song_7157,2001,88
7158,535,1911,Song_7158,2001,55
7159,802,1395,Song_7159,2000,96
7160,102,2141,Song_7160,1984,78
7161,885,977,Song_7161,2003,60
7162,190,1664,Song_7162,2021,68
7163,724,1981,Song_7163,2003,56
7164,417,460,Song_7164,1990,78
7165,831,2051,Song_7165,1983,77
7166,789,646,Song_7166,1987,79
7167,205,1897,Song_7167,1986,55
7168,593,1687,Song_7168,2002,95
7169,688,1739,Song_7169,2016,79
7170,462,1368,Song_7170,2000,67
7171,1099,388,Song_7171,2023,65
7172,172,899,Song_7172,1993,65
7173,149,2118,Song_7173,1989,69
7174,256,1699,Song_7174,1991,83
7175,746,508,Song_7175,1987,86
7176,159,2071,Song_7176,1984,76
7177,244,2144,Song_7177,1981,83
7178,437,425,Song_7178,2009,98
7179,321,1320,Song_7179,2001,57
7180,488,1811,Song_7180,1998,96
7181,852,1798,Song_7181,1993,78
7182,697,2042,Song_7182,2023,70
7183,379,1394,Song_7183,2004,59
7184,342,2094,Song_7184,2016,92
7185,826,265,Song_7185,1989,73
7186,881,2078,Song_7186,2018,60
7187,279,1922,Song_7187,2003,67
7188,385,884,Song_7188,1983,69
7189,597,918,Song_7189,2001,52
7190,179,1569,Song_7190,1989,57
7191,344,208,Song_7191,1991,69
7192,1009,493,Song_7192,2021,61
7193,744,309,Song_7193,1986,97
7194,260,598,Song_7194,1998,72
7195,232,2162,Song_7195,1984,72
7196,158,866,Song_7196,1995,97
7197,980,1237,Song_7197,1986,64
7198,394,1274,Song_7198,1990,73
7199,1011,1793,Song_7199,2005,79
7200,380,1613,Song_7200,1989,76
7201,1020,1024,Song_7201,2001,74
7202,558,756,Song_7202,2013,81
7203,707,1848,Song_7203,1992,71
7204,910,1429,Song_7204,1982,91
7205,593,1919,Song_7205,2018,68
7206,748,1492,Song_7206,1996,83
7207,772,562,,2024,91
7208,633,1938,Song_7208,1983,60
7209,858,1611,Song_7209,2011,73
7210,350,1531,Song_7210,2016,79
7211,955,1268,Song_7211,2021,56
7212,229,567,Song_7212,2008,76
7213,1032,250,Song_7213,2018,78
7214,776,250,Song_7214,1982,71
7215,778,866,Song_7215,2008,67
7216,801,1868,Song_7216,2011,64
7217,360,250,Song_7217,1983,65
7218,468,542,Song_7218,1985,56
7219,675,1001,Song_7219,1986,78
7220,1060,1781,Song_7220,2013,85
7221,149,346,Song_7221,2016,68
7222,772,1748,Song_7222,1999,61
7223,145,550,Song_7223,1982,59
7224,849,1266,Song_7224,2007,75
7225,580,2073,Song_7225,2011,99
7226,554,1037,Song_7226,2003,58
7227,1089,1779,Song_7227,2022,73
7228,995,1404,Song_7228,1985,51
7229,807,1580,Song_7229,2022,52
7230,366,910,Song_7230,1986,52
7231,190,1330,Song_7231,2006,69
7232,782,1808,Song_7232,1994,92
7233,506,1819,Song_7233,2018,86
7234,728,1691,Song_7234,2010,80
7235,556,2008,Song_7235,2003,94
7236,964,1513,Song_7236,2008,68
7237,145,1689,Song_7237,1994,67
7238,248,608,Song_7238,1987,94
7239,823,1048,Song_7239,1997,93
7240,337,646,Song_7240,1986,67
7241,208,1004,Song_7241,2008,50
7242,128,770,,2003,83
7243,728,272,Song_7243,2024,70
7244,709,683,Song_7244,1997,65
7245,466,999,Song_7245,2002,72
7246,183,1934,Song_7246,2014,81
7247,939,279,Song_7247,1990,74
7248,356,1473,Song_7248,1990,86
7249,718,1934,Song_7249,1984,87
7250,991,1910,Song_7250,2008,84
7251,597,520,Song_7251,2015,84
7252,471,708,Song_7252,1997,53
7253,492,269,Song_7253,2001,85
7254,1037,1046,Song_7254,2017,99
7255,516,1272,Song_7255,1983,64
7256,474,551,Song_7256,1988,65
7257,800,752,Song_7257,1990,63
7258,743,1888,Song_7258,2021,63
7259,1078,1790,Song_7259,2005,67
7260,1050,1598,Song_7260,2008,80
7261,593,1104,Song_7261,2006,89
7262,127,1293,Song_7262,2003,69
7263,1019,379,Song_7263,1986,91
7264,573,859,Song_7264,2004,63
7265,449,1723,Song_7265,2022,56
7266,592,1170,Song_7266,1986,89
7267,833,1996,Song_7267,2023,50
7268,762,824,Song_7268,1986,90
7269,471,1504,Song_7269,1997,65
7270,509,1563,Song_7270,2009,59
7271,664,544,Song_7271,2017,60
7272,543,1013,Song_7272,1988,96
7273,554,1050,Song_7273,1980,70
7274,331,207,Song_7274,2002,90
7275,1043,1425,Song_7275,2012,72
7276,442,1334,Song_7276,2022,92
7277,1027,1741,Song_7277,1996,83
7278,360,1954,,1987,65
7279,780,933,Song_7279,2014,67
7280,141,1511,Song_7280,2009,66
7281,713,2168,Song_7281,1999,55
7282,1072,891,Song_7282,1985,60
7283,850,1503,Song_7283,2016,67
7284,1007,742,Song_7284,1987,59
7285,468,1595,Song_7285,2019,71
7286,885,1958,Song_7286,2000,56
7287,467,1159,Song_7287,2013,71
7288,673,1203,Song_7288,1981,72
7289,875,1469,Song_7289,2000,64
7290,502,381,,2012,74
7291,1035,1092,Song_7291,1998,93
7292,730,1455,Song_7292,2013,84
7293,472,1160,Song_7293,2000,63
7294,791,416,Song_7294,2011,72
7295,222,1009,Song_7295,2012,87
7296,102,305,Song_7296,2005,74
7297,571,2121,Song_7297,2008,99
7298,464,719,Song_7298,1996,73
7299,175,634,Song_7299,2009,92
7300,136,1888,Song_7300,2009,92
7301,807,850,Song_7301,2000,63
7302,808,534,Song_7302,2017,55
7303,261,1970,Song_7303,2006,93
7304,627,1266,Song_7304,2005,61
7305,1010,426,Song_7305,1982,94
7306,189,1023,Song_7306,2010,79
7307,448,2166,Song_7307,2004,87
7308,451,868,Song_7308,1993,51
7309,185,1956,Song_7309,2015,80
7310,418,2149,Song_7310,1990,56
7311,758,1637,Song_7311,2023,78
7312,405,1809,Song_7312,1985,94
7313,556,986,Song_7313,2023,92
7314,880,1006,Song_7314,2005,54
7315,527,1279,Song_7315,2002,52
7316,1034,1347,Song_7316,2001,67
7317,814,1733,Song_7317,1995,58
7318,229,2120,Song_7318,1986,76
7319,101,1530,Song_7319,2001,83
7320,160,412,Song_7320,1983,84
7321,250,1712,Song_7321,2004,65
7322,147,508,Song_7322,2021,85
7323,541,956,Song_7323,1993,78
7324,1090,1484,Song_7324,1988,93
7325,614,1875,Song_7325,1980,81
7326,200,565,Song_7326,2013,63
7327,960,1405,Song_7327,2023,94
7328,883,1103,Song_7328,1983,56
7329,375,1757,Song_7329,2001,69
7330,484,1679,Song_7330,1989,62
7331,560,1381,Song_7331,1996,80
7332,783,2166,Song_7332,1981,98
7333,753,753,Song_7333,1988,58
7334,1031,429,Song_7334,1980,57
7335,254,1838,Song_7335,2022,92
7336,750,713,Song_7336,2013,94
7337,586,767,Song_7337,1988,92
7338,472,275,Song_7338,1981,76
7339,272,539,Song_7339,2004,78
7340,782,650,Song_7340,1984,64
7341,159,1187,Song_7341,2009,51
7342,702,1262,Song_7342,1984,88
7343,139,1114,Song_7343,2005,92
7344,392,1813,Song_7344,1987,80
7345,633,1156,Song_7345,2000,52
7346,755,729,Song_7346,2011,66
7347,224,2135,Song_7347,2020,53
7348,709,1318,Song_7348,1992,72
7349,762,692,Song_7349,1997,89
7350,984,1856,Song_7350,2000,89
7351,1092,1522,Song_7351,2023,53
7352,232,1475,Song_7352,1986,79
7353,204,2042,Song_7353,2003,73
7354,250,1709,Song_7354,1987,73
7355,281,760,Song_7355,1980,83
7356,701,1601,Song_7356,2011,84
7357,286,2145,Song_7357,2005,99
7358,1057,2007,Song_7358,1997,87
7359,126,875,Song_7359,2007,72
7360,630,1041,Song_7360,1985,61
7361,408,312,Song_7361,1983,55
7362,924,1414,Song_7362,2011,90
7363,172,1479,Song_7363,1998,72
7364,599,1375,Song_7364,2005,79
7365,226,1468,Song_7365,2022,89
7366,131,1108,Song_7366,2010,81
7367,942,2133,Song_7367,2013,80
7368,575,1970,Song_7368,1989,70
7369,1097,1709,Song_7369,2022,64
7370,480,1237,Song_7370,2020,63
7371,268,927,Song_7371,2016,70
7372,1033,1763,Song_7372,1987,57
